"","CensusTract","lng1","lat1","lng2","lat2","State","County","TotalPop","Men","Women","Hispanic","White","Black","Native","Asian","Pacific","VotingAgeCitizen","Income","IncomeErr","IncomePerCap","IncomePerCapErr","Poverty","ChildPoverty","Professional","Service","Office","Construction","Production","Drive","Carpool","Transit","Walk","OtherTransp","WorkAtHome","MeanCommute","Employed","PrivateWork","PublicWork","SelfEmployed","FamilyWork","Unemployment","centerlat","centerlng"
"435",32003000403,-115.126031,36.174018,-115.125131,36.172829,"Nevada","Clark County",2545,1398,1147,57.2,23.8,9,0.3,8.4,0.5,1448,20307,5785,13535,2227,37.4,38.8,5.1,39,33.3,11.2,11.4,68.7,12.2,9,1,9.1,0,28.8,907,89.9,4.1,6.1,0,11.7,36.1734235,-115.125581
"436",32003003634,-115.173276,36.26164,-115.170981,36.257958,"Nevada","Clark County",4634,2149,2485,31.2,32,24.7,0.2,9.4,0.2,2897,51982,14493,19481,3076,8.6,9.5,16.4,22.6,30.3,12.2,18.5,79.7,10.7,7.2,0.8,1.1,0.4,24,2002,81.8,13.1,5,0,16.1,36.259799,-115.1721285
"437",32003003634,-115.173276,36.26164,-115.170981,36.257958,"Nevada","Clark County",4634,2149,2485,31.2,32,24.7,0.2,9.4,0.2,2897,51982,14493,19481,3076,8.6,9.5,16.4,22.6,30.3,12.2,18.5,79.7,10.7,7.2,0.8,1.1,0.4,24,2002,81.8,13.1,5,0,16.1,36.259799,-115.1721285
"438",32003003103,-115.229752,36.18852,-115.223935,36.184346,"Nevada","Clark County",3458,1617,1841,37.5,36.4,15.6,0,7.7,1,2104,49583,9914,19596,2723,19.9,34.1,22,30.5,32.2,2.2,13.2,76.9,12.9,4.1,0.4,1.8,4,21.5,1573,85.1,9.5,5.5,0,14,36.186433,-115.2268435
"439",32003000204,-115.160192,36.158926,-115.156571,36.156329,"Nevada","Clark County",1120,553,567,23.5,51.2,3.7,0.2,17.8,0.7,818,66111,8974,42727,12872,11.2,12.5,43.2,20.2,25.6,9.1,1.9,82.1,13.9,0,0,1.5,2.5,29.2,484,84.5,7.2,8.3,0,3.8,36.1576275,-115.1583815
"440",32003002967,-115.218098,36.098157,-115.217256,36.097334,"Nevada","Clark County",3649,1882,1767,30.8,33.4,21.6,0,9.8,0.4,2307,43579,3374,23348,2396,12.3,16.1,15.5,40.3,19.4,7,17.9,83.2,8.8,4.1,0,2.4,1.6,18.9,1980,92.8,3.7,3.4,0,9.9,36.0977455,-115.217677
"441",32003005803,-115.306623,36.158989,-115.302205,36.154485,"Nevada","Clark County",4478,2284,2194,13.8,65.1,4.4,0,9.6,0,3314,64000,11210,35205,3731,13.9,21.8,43.8,15.7,26.6,2.5,11.3,85.9,8.2,0,1.3,0.4,4.3,23.2,2479,84.3,13.4,2.3,0,8,36.156737,-115.304414
"442",32003005826,-115.28185,36.122263,-115.278975,36.116735,"Nevada","Clark County",3993,1878,2115,20.7,51.6,8,0,18.3,0.4,2924,59596,6783,32568,7008,7.7,6.6,17.8,30.1,37.7,5.5,8.8,79.6,4.8,3.9,0.7,0.8,10.3,25.3,2110,83.1,4.5,11.9,0.5,5.1,36.119499,-115.2804125
"443",32003001712,-115.105312,36.109497,-115.100682,36.107519,"Nevada","Clark County",4184,1809,2375,26.6,51.9,13.9,0.1,3.3,0,3138,50365,12968,26138,3548,16.2,19.3,31.5,27.2,21.7,6.5,13.1,74.3,14.1,3.8,1.7,2.6,3.3,19,2079,80.1,11.3,8.6,0,5.2,36.108508,-115.102997
"444",32003003625,-115.127614,36.261575,-115.116967,36.254234,"Nevada","Clark County",8648,4455,4193,37.5,22.1,28.6,0,5.3,0,4719,47889,6236,16720,2138,23.3,33.6,27.1,24.7,25.5,9.6,13.2,82.3,10.6,2.9,0.5,2.4,1.4,27.7,3436,85.8,13.2,1,0,13.8,36.2579045,-115.1222905
"445",32003002506,-115.13318,36.114611,-115.12838,36.111053,"Nevada","Clark County",4004,2331,1673,50.3,19.7,8.8,0,16.7,0,1802,31377,3849,17845,2220,26.8,38.9,10.7,51.3,25.4,5.1,7.4,53.5,13.5,18.7,5.7,7,1.6,24.4,2200,93.5,3.3,3.3,0,9.9,36.112832,-115.13078
"446",32003002823,-115.109979,36.100034,-115.101015,36.09563,"Nevada","Clark County",4014,1831,2183,37.4,38.7,8.3,1.3,7.9,4,2690,34923,3258,20857,2451,20.8,26.7,27,31,27.6,2.7,11.8,77,10.7,5.4,2.6,2.9,1.4,21.5,2090,88.3,6.5,5.2,0,4.5,36.097832,-115.105497
"447",32003005502,-114.822697,35.974542,-114.81905,35.971943,"Nevada","Clark County",4244,2041,2203,13.9,82.7,0.3,0.4,0.9,0,3339,72036,15819,35633,3578,7.9,9.7,38.3,21.2,27,6.5,7,74.7,7.1,2.2,2.7,4.8,8.5,24.4,1964,71.6,22.8,4.6,1,6.2,35.9732425,-114.8208735
"448",32003005104,-115.061828,36.061029,-115.056698,36.056205,"Nevada","Clark County",3255,1567,1688,14.2,78.8,0.3,0.8,2.6,2.4,2572,62778,9161,37298,8909,7.5,0,46.3,21,24.5,2.7,5.5,80,11.5,1.8,3.4,0,3.3,19.9,1749,72.4,16.9,10.7,0,10.6,36.058617,-115.059263
"449",32003002810,-115.180633,36.043103,-115.17234,36.035391,"Nevada","Clark County",3556,1713,1843,25.4,39.9,20.3,1.4,9.7,0.8,2499,41075,8125,31145,5060,16.3,24.9,28.1,23.2,34.8,6.9,6.9,84.2,5.7,2.8,6.4,0.4,0.4,18.6,2161,88.5,5.5,6,0,7.2,36.039247,-115.1764865
"450",32003003634,-115.173276,36.26164,-115.170981,36.257958,"Nevada","Clark County",4634,2149,2485,31.2,32,24.7,0.2,9.4,0.2,2897,51982,14493,19481,3076,8.6,9.5,16.4,22.6,30.3,12.2,18.5,79.7,10.7,7.2,0.8,1.1,0.4,24,2002,81.8,13.1,5,0,16.1,36.259799,-115.1721285
"451",32003005422,-114.968204,36.04857,-114.967191,36.045141,"Nevada","Clark County",4419,2016,2403,27.4,60.8,9.5,0.2,0,0.1,3256,45202,6460,17064,1934,22,40.4,15.9,19.7,34.5,11.8,18.2,81.8,11.4,1.9,0.3,4,0.5,23.5,1834,90.5,6.8,2.7,0,17.1,36.0468555,-114.9676975
"452",32003004911,-115.065509,36.141324,-115.060466,36.136967,"Nevada","Clark County",3827,1897,1930,55.5,26.5,9.7,0,5.3,0,2331,36090,3742,18910,4265,22.3,25.3,11.4,33,29,11.5,15.1,82.3,4.5,7.3,0.5,3.5,1.8,28.8,1849,90.3,6.2,3.5,0,12.3,36.1391455,-115.0629875
"453",32003002506,-115.13318,36.114611,-115.12838,36.111053,"Nevada","Clark County",4004,2331,1673,50.3,19.7,8.8,0,16.7,0,1802,31377,3849,17845,2220,26.8,38.9,10.7,51.3,25.4,5.1,7.4,53.5,13.5,18.7,5.7,7,1.6,24.4,2200,93.5,3.3,3.3,0,9.9,36.112832,-115.13078
"454",32003000700,-115.131903,36.168131,-115.129983,36.166482,"Nevada","Clark County",4202,3338,864,24,35.1,34,0.9,1.4,0.5,4022,19461,7216,13779,1900,29.6,47.7,41.7,33.5,14.4,2.4,8.1,44.5,8.7,17.1,19.1,4.9,5.7,24.8,508,92.5,2.8,4.7,0,6.6,36.1673065,-115.130943
"455",32003005316,-115.109883,36.042389,-115.100193,36.03408,"Nevada","Clark County",4616,2380,2236,23.3,62.4,2.5,0,6,0,3343,73975,6826,32606,3112,6.4,4.9,31.8,33.4,17.8,6.8,10.2,84.7,4.5,1.2,1.8,2.6,5.3,18.7,2609,76,13.5,10.4,0,4,36.0382345,-115.105038
"456",32003003409,-115.242248,36.243829,-115.232597,36.239613,"Nevada","Clark County",6968,3192,3776,35.9,49.5,7.5,0.2,3.2,1.1,4804,51596,9396,24757,5078,12.9,16.6,21,25.5,34.1,9.2,10.2,79.6,9,6.2,1.3,2.3,1.5,31.4,3347,82.8,16.2,1,0,13.1,36.241721,-115.2374225
"457",32003002958,-115.231369,36.099885,-115.225031,36.096301,"Nevada","Clark County",5685,2719,2966,22.3,42.2,15.2,0.6,14.8,0.4,3784,48500,7345,26169,3663,12.6,14.1,22,40.5,29.3,4.2,4,78.5,11.9,4.5,1.2,0.6,3.4,21.2,3443,91.3,4.8,3.9,0,4.5,36.098093,-115.2282
"458",32003002833,-115.145305,36.026846,-115.136252,36.020539,"Nevada","Clark County",5513,2839,2674,21.9,57.4,1,0.5,16.6,0,3962,68261,4884,29014,2273,6.7,9.3,34.7,28,26.7,5,5.6,90.3,5.3,0,0,3,1.4,21.7,3036,81.5,13.2,5.1,0.2,5.5,36.0236925,-115.1407785
"459",32003002604,-115.158331,36.108026,-115.149773,36.100938,"Nevada","Clark County",2212,1455,757,40.6,35.2,11.9,0.4,8.3,0.3,1346,31471,6435,23866,4048,27.5,57.6,20.2,39.1,24.1,7,9.6,54.9,7.2,11.3,18.6,4.4,3.6,19,1398,91.1,4.1,4.8,0,7.5,36.104482,-115.154052
"460",32003003003,-115.246613,36.178272,-115.243478,36.176697,"Nevada","Clark County",5356,2837,2519,39.7,40.7,8.1,0,4.3,1.5,3576,59808,12082,26974,3218,9.3,16,30.5,45.6,11.1,4.2,8.6,82,12.1,2.7,0.6,1.3,1.3,19.8,3023,79.2,17.2,3.5,0,7,36.1774845,-115.2450455
"461",32003003634,-115.173276,36.26164,-115.170981,36.257958,"Nevada","Clark County",4634,2149,2485,31.2,32,24.7,0.2,9.4,0.2,2897,51982,14493,19481,3076,8.6,9.5,16.4,22.6,30.3,12.2,18.5,79.7,10.7,7.2,0.8,1.1,0.4,24,2002,81.8,13.1,5,0,16.1,36.259799,-115.1721285
"462",32003005014,-115.053435,36.104707,-115.051228,36.102654,"Nevada","Clark County",5499,2709,2790,43.2,31.1,13.4,0.3,9,0.4,3336,37299,11701,18248,2410,23.9,50,11.7,43.2,23.7,11.8,9.6,71.2,9.5,7.9,1.7,5.8,3.9,28,2518,90,4,6,0,16.2,36.1036805,-115.0523315
"463",32003006202,-115.03095,36.198167,-115.027029,36.195649,"Nevada","Clark County",4117,1908,2209,45.7,29.9,15.7,0.1,0.8,0.9,2446,45187,6334,18759,2757,28.7,42.3,17,30.4,23.6,10.2,18.8,71.1,20.1,5.4,0,2.9,0.5,33.8,1696,84.9,12.5,2.6,0,16.2,36.196908,-115.0289895
"464",32003004715,-115.089243,36.240445,-115.079998,36.238195,"Nevada","Clark County",5771,2520,3251,46.6,15.4,28.6,0.5,3.5,0.6,2909,38092,7767,15103,1848,29.5,34.9,10,39.3,24,12.2,14.4,85.2,11.9,1.8,0.7,0.3,0,23.4,2313,90,7.5,2.6,0,7.8,36.23932,-115.0846205
"465",32003002970,-115.212252,36.097243,-115.207939,36.093327,"Nevada","Clark County",3810,2017,1793,21.3,27.2,23.1,0,23.4,1.8,2404,41715,7295,27822,4998,12.8,23.8,20.5,34.3,25.7,1.9,17.6,79.6,6.5,6.4,0.5,2.5,4.5,20.9,2268,97,2.4,0.5,0,5.1,36.095285,-115.2100955
"466",32003002823,-115.109979,36.100034,-115.101015,36.09563,"Nevada","Clark County",4014,1831,2183,37.4,38.7,8.3,1.3,7.9,4,2690,34923,3258,20857,2451,20.8,26.7,27,31,27.6,2.7,11.8,77,10.7,5.4,2.6,2.9,1.4,21.5,2090,88.3,6.5,5.2,0,4.5,36.097832,-115.105497
"467",32003001610,-115.081545,36.15898,-115.074403,36.155352,"Nevada","Clark County",2957,1476,1481,66.8,23.8,0.4,1.5,5.1,0.1,1581,56333,12540,18613,1878,18,18.8,13,27.3,22.5,21.6,15.6,81.2,7.1,8.1,1.2,2.1,0.3,31.7,1290,87.1,9.3,2.9,0.7,7.7,36.157166,-115.077974
"468",32003003104,-115.237807,36.188134,-115.235454,36.187124,"Nevada","Clark County",4190,1985,2205,37.5,29.5,24.9,0.4,5.6,0.9,2748,42458,4002,21032,2732,16.3,29.9,26.9,26,25.7,8.1,13.3,76,10.8,9.4,0,3.4,0.3,24.9,2084,94,4,2,0,14.4,36.187629,-115.2366305
"469",32003003634,-115.173276,36.26164,-115.170981,36.257958,"Nevada","Clark County",4634,2149,2485,31.2,32,24.7,0.2,9.4,0.2,2897,51982,14493,19481,3076,8.6,9.5,16.4,22.6,30.3,12.2,18.5,79.7,10.7,7.2,0.8,1.1,0.4,24,2002,81.8,13.1,5,0,16.1,36.259799,-115.1721285
"470",32003003243,-115.279677,36.232652,-115.279047,36.231247,"Nevada","Clark County",5272,2597,2675,17.2,56.4,7.4,0,11.4,0.6,3732,90060,14917,32327,2940,4.6,2.2,40.7,20.3,26.5,6.7,5.8,85.9,5.4,2.6,0.6,1.5,4.1,25.4,2747,77.9,11.6,10.2,0.3,4.9,36.2319495,-115.279362
"471",32003003312,-115.218474,36.32045,-115.215843,36.318408,"Nevada","Clark County",4434,2269,2165,13.4,66.9,4.2,0,8.9,0,2909,114625,18536,36777,3687,6.9,13.2,49.5,17,22.9,6.2,4.3,84,9.1,0,0,1.1,5.8,31.8,1984,76.1,18.7,5.2,0,5.4,36.319429,-115.2171585
"472",32003002404,-115.141631,36.126917,-115.137074,36.125302,"Nevada","Clark County",4601,2545,2056,49,14.4,25,0.2,3.6,0.5,1980,23379,3019,11775,1417,55.3,72.9,11.1,35.5,34.9,4.7,13.8,56.3,6.1,29.6,6,1.1,0.9,29.4,1875,94.6,2.1,3.4,0,14.2,36.1261095,-115.1393525
"473",32003005437,-114.934584,36.121358,-114.902204,36.084209,"Nevada","Clark County",2964,1522,1442,3,78.5,6.3,0,8.9,0.5,2634,92000,17485,73773,16589,1.8,0,46.1,16.8,26,4.8,6.2,77.8,10.3,0,1.1,2,8.7,29,1283,68.9,22.3,8.8,0,6.7,36.1027835,-114.918394
"474",32003002204,-115.195001,36.137329,-115.19037,36.133719,"Nevada","Clark County",4717,2532,2185,80.8,7.7,4.9,1.1,2.7,2.7,948,28160,3909,10944,1472,39.8,54.2,4.4,49.4,11.7,9.7,24.9,51.5,16.8,11.9,3.8,11.6,4.4,24.3,2066,94.1,0.4,5.4,0,9.1,36.135524,-115.1926855
"475",32003005840,-115.285136,36.022695,-115.279087,36.020791,"Nevada","Clark County",11797,5640,6157,21.6,42.9,7.7,0,20.3,1.3,7321,76676,8283,26502,2384,13.5,23.2,35.9,30,25.7,4.2,4.1,86.7,8.4,0.3,0,0.3,4.3,23.8,6329,86.4,5.6,6.6,1.4,2.6,36.021743,-115.2821115
"476",32003005848,-115.297298,36.105692,-115.294591,36.100031,"Nevada","Clark County",3767,2053,1714,26.4,35.5,14.3,1.8,9.2,1.8,2542,45750,4648,28285,4898,15.7,31.3,28.4,40.8,16.6,5.5,8.7,85.3,5.3,5.5,1.9,0.6,1.3,24.5,2016,85.7,10.9,2.9,0.6,6.4,36.1028615,-115.2959445
"477",32003004401,-115.111665,36.210432,-115.108289,36.206983,"Nevada","Clark County",2808,1446,1362,90.1,6.6,2.3,0,1,0,787,35120,4765,12711,1821,35.2,47.3,5.8,39.6,16.2,22.3,16.2,74.5,16.9,5.3,0.9,1.1,1.2,25,1119,93.6,0.8,5.6,0,10.6,36.2087075,-115.109977
"478",32003003634,-115.173276,36.26164,-115.170981,36.257958,"Nevada","Clark County",4634,2149,2485,31.2,32,24.7,0.2,9.4,0.2,2897,51982,14493,19481,3076,8.6,9.5,16.4,22.6,30.3,12.2,18.5,79.7,10.7,7.2,0.8,1.1,0.4,24,2002,81.8,13.1,5,0,16.1,36.259799,-115.1721285
"479",32003003626,-115.106496,36.246199,-115.095715,36.240121,"Nevada","Clark County",4176,2275,1901,25.1,34.6,19.3,2.1,11.3,0,2473,91222,8914,25722,3192,13.3,22.2,20.9,28.1,20.2,10,20.8,84.1,12.4,2.4,0,1,0,23.8,1862,85.1,13.1,1.8,0,10.6,36.24316,-115.1011055
"480",32003003619,-115.198206,36.292642,-115.179302,36.281359,"Nevada","Clark County",3852,1988,1864,17.1,39.4,14.5,0.5,22.4,0,2545,124698,6258,38976,3256,3.9,3.1,48.9,13.7,28.4,2,6.9,77.2,14.7,1,0,0.5,6.5,29,1776,76.9,20.7,2.5,0,6.9,36.2870005,-115.188754
"481",32003000528,-115.08689,36.188503,-115.079914,36.184396,"Nevada","Clark County",3469,1657,1812,71.4,10,11.6,1,1.4,1.7,1286,30680,3343,12597,1479,34.6,43.4,9.2,37.7,14.7,17.2,21.3,80.4,11.6,3.5,0.4,0.8,3.3,26.2,1316,88.1,4.3,7.6,0,9.7,36.1864495,-115.083402
"482",32003000527,-115.088576,36.182412,-115.086001,36.181346,"Nevada","Clark County",4051,1922,2129,77.3,8.2,9.8,0,4.2,0,1539,42404,7623,15972,2640,20.5,25.2,11.3,34.6,20.1,19.3,14.7,70.2,18.4,7,0,1.9,2.5,26.6,1685,90.3,5,4.7,0,7.1,36.181879,-115.0872885
"483",32003005107,-115.062324,36.056214,-115.057434,36.051124,"Nevada","Clark County",4331,2033,2298,18.3,66.1,7.6,0,3.5,0.2,3128,60048,3407,28201,3310,9.2,8.9,38.4,23.7,22.2,6.1,9.7,77.1,11.2,0,0.3,3.2,8.2,24,1884,71.8,16,12.2,0,9,36.053669,-115.059879
"484",32003006800,-115.127825,36.086407,-115.123255,36.0826,"Nevada","Clark County",5049,2905,2144,61.6,21.5,7.7,0,5.3,0.4,2486,29810,2199,16125,2097,32.7,48.2,13.2,40.6,22.2,7.7,16.3,67.5,9.4,13,5,2.1,3,24.2,2211,88.7,5.8,5.5,0,13.8,36.0845035,-115.12554
"485",32003005347,-115.124193,35.980207,-115.100835,35.968763,"Nevada","Clark County",5257,2665,2592,11.1,68,3.1,0.8,14.3,0.4,3822,78299,3333,53534,10340,10.5,15.7,50.8,8.2,22.9,5.4,12.8,80.1,8.4,0.7,0,1.6,9.1,23.8,2345,86.8,10.7,2.5,0,7.5,35.974485,-115.112514
"486",32003001609,-115.083478,36.158963,-115.080197,36.155113,"Nevada","Clark County",4581,2043,2538,68.8,18,4.4,0,7.3,0,2562,55417,10447,17579,2213,24.6,50,12.8,37.6,21.7,9,19,76.4,14,6.8,0.9,0.9,1,27,2247,88.2,7.5,4.4,0,10.2,36.157038,-115.0818375
"487",32003003619,-115.198206,36.292642,-115.179302,36.281359,"Nevada","Clark County",3852,1988,1864,17.1,39.4,14.5,0.5,22.4,0,2545,124698,6258,38976,3256,3.9,3.1,48.9,13.7,28.4,2,6.9,77.2,14.7,1,0,0.5,6.5,29,1776,76.9,20.7,2.5,0,6.9,36.2870005,-115.188754
"488",32003005312,-115.105423,36.049719,-115.100272,36.045646,"Nevada","Clark County",2667,1211,1456,15,72.1,0.6,0,6.1,0.2,2075,72784,12230,34698,3729,2.6,0,36.3,18.6,34.4,5,5.7,82.5,2.4,0,0,0.3,14.8,18.4,1574,86,3.9,10,0,1.7,36.0476825,-115.1028475
"489",32003002961,-115.242509,36.070899,-115.224286,36.067059,"Nevada","Clark County",2481,1262,1219,13.2,56,11.6,0,15.3,0.3,1907,61838,6327,34588,3954,12.7,13.9,35.1,25.1,22.8,6.4,10.6,79.1,6.6,3.9,0.4,2.1,7.8,21.5,1209,85.1,6.3,8.6,0,5.8,36.068979,-115.2333975
"490",32003003236,-115.264454,36.272743,-115.254723,36.263021,"Nevada","Clark County",2413,1208,1205,12.2,74.6,4,0.5,3,0.7,1865,72143,10498,33404,5618,1.4,2.1,31.7,20.7,33.9,6.5,7.2,86.3,4.3,0,0,3.8,5.6,25.4,1170,83.1,12.1,4.9,0,6.4,36.267882,-115.2595885
"491",32003003408,-115.251433,36.240492,-115.247221,36.236751,"Nevada","Clark County",5106,2408,2698,17.8,58,9.2,0.7,7.4,0,3598,60074,11052,30824,4271,10,15.2,35.8,20.1,26.4,4,13.8,72.6,17.8,1.6,0.9,2.2,5,25.4,2506,75.5,12.6,11.5,0.3,8,36.2386215,-115.249327
"492",32003002978,-115.249822,36.033968,-115.243412,36.026675,"Nevada","Clark County",4476,2137,2339,15.5,42.6,9.5,0,26.5,0,3218,74123,7725,38946,5739,9.3,13.3,42.2,27.9,22.1,5.7,2.2,78.6,11.8,0,1,1.7,7,22.6,2383,89.8,6,4.2,0,4.2,36.0303215,-115.246617
"493",32003003320,-115.250781,36.277621,-115.247024,36.276373,"Nevada","Clark County",4826,2525,2301,20.7,60.1,10.4,0,5.6,0,3439,73575,10082,31097,3314,4.3,2.6,33.5,22.1,26.1,11.1,7.3,77.8,10.2,0.5,0.5,2.7,8.3,29.2,2514,78.2,16.9,4.9,0,5.2,36.276997,-115.2489025
"494",32003005010,-115.046028,36.086998,-115.032751,36.083795,"Nevada","Clark County",5638,2591,3047,41.6,34.1,9.5,0,9.2,0,3688,36250,12802,17360,2703,26.1,32.6,25.5,38.8,20.1,7.5,8.1,86.9,4.7,4.6,0.6,1.4,1.8,24.8,2802,87.9,8.4,3.6,0,13.8,36.0853965,-115.0393895
"495",32003003416,-115.229462,36.217124,-115.225487,36.214858,"Nevada","Clark County",3157,1439,1718,36.8,46.2,8.8,0,6.3,0,2335,71908,9906,25400,2287,10.2,13.9,20.6,33.9,23.8,5.1,16.6,74.9,18.9,0.6,0,0,5.6,24.3,1479,89.9,6.4,3.7,0,5.9,36.215991,-115.2274745
"496",32003003634,-115.173276,36.26164,-115.170981,36.257958,"Nevada","Clark County",4634,2149,2485,31.2,32,24.7,0.2,9.4,0.2,2897,51982,14493,19481,3076,8.6,9.5,16.4,22.6,30.3,12.2,18.5,79.7,10.7,7.2,0.8,1.1,0.4,24,2002,81.8,13.1,5,0,16.1,36.259799,-115.1721285
"497",32003003619,-115.198206,36.292642,-115.179302,36.281359,"Nevada","Clark County",3852,1988,1864,17.1,39.4,14.5,0.5,22.4,0,2545,124698,6258,38976,3256,3.9,3.1,48.9,13.7,28.4,2,6.9,77.2,14.7,1,0,0.5,6.5,29,1776,76.9,20.7,2.5,0,6.9,36.2870005,-115.188754
"498",32003002506,-115.13318,36.114611,-115.12838,36.111053,"Nevada","Clark County",4004,2331,1673,50.3,19.7,8.8,0,16.7,0,1802,31377,3849,17845,2220,26.8,38.9,10.7,51.3,25.4,5.1,7.4,53.5,13.5,18.7,5.7,7,1.6,24.4,2200,93.5,3.3,3.3,0,9.9,36.112832,-115.13078
"499",32003003634,-115.173276,36.26164,-115.170981,36.257958,"Nevada","Clark County",4634,2149,2485,31.2,32,24.7,0.2,9.4,0.2,2897,51982,14493,19481,3076,8.6,9.5,16.4,22.6,30.3,12.2,18.5,79.7,10.7,7.2,0.8,1.1,0.4,24,2002,81.8,13.1,5,0,16.1,36.259799,-115.1721285
"500",32003003232,-115.288745,36.279118,-115.287823,36.277294,"Nevada","Clark County",6647,3298,3349,10,74.7,6,0.5,3.8,0,4661,110590,13932,47209,6331,7,7.9,37.8,23,24.7,7.9,6.5,84.2,7.4,0,0.4,2.2,5.7,27.8,2944,78.4,15.6,5.7,0.3,6.2,36.278206,-115.288284
"501",32003003430,-115.17603,36.195704,-115.169817,36.190486,"Nevada","Clark County",2796,1247,1549,47.4,12,25.3,0,9.8,1.1,1542,26938,3030,15678,1281,17.7,17.8,10.5,39.6,29,10.4,10.5,67.6,15.3,9.4,0.4,4.5,2.8,24.5,1124,91.1,5.2,3.7,0,9.2,36.193095,-115.1729235
"502",32003002832,-115.163424,36.017143,-115.154606,36.013255,"Nevada","Clark County",6204,3372,2832,10.4,52.2,8.5,0.3,20,3.5,4913,52700,10152,31928,3587,12,14,31.8,28.8,25,6.9,7.6,80.8,8,1.8,1.7,5.5,2.2,18.7,3677,81.1,10.6,8.3,0,4,36.015199,-115.159015
"503",32003000103,-115.225549,36.163168,-115.223855,36.159189,"Nevada","Clark County",5702,2928,2774,58.8,23.9,10.2,0.9,2.2,0.2,3001,34783,3380,16225,2143,20.3,27,11.9,34.5,24.9,16.5,12.2,60.3,21.2,6.8,2.4,7.4,2,23.6,2397,87.3,7.8,4.9,0,10.9,36.1611785,-115.224702
"504",32003002996,-115.199205,36.12641,-115.194672,36.124083,"Nevada","Clark County",5001,2755,2246,52,19.7,9.2,0,16.5,0,2295,32093,1978,18218,2268,19.9,33.4,15.7,44.4,22.3,3.8,13.8,73.8,9.3,10.5,2.8,1.9,1.6,17.2,2613,91.5,1.4,7.1,0,4.4,36.1252465,-115.1969385
"505",32003005433,-114.929795,36.006423,-114.927542,36.005501,"Nevada","Clark County",4496,2244,2252,10.1,86.7,0.3,0,1.2,0,3330,73963,9249,31508,3133,5,3.3,26,21.1,22.5,18.2,12.2,88.6,6.6,0.6,0.3,2.8,1,21.6,2022,72,24.8,3.3,0,6.8,36.005962,-114.9286685
"506",32003002841,-115.159136,36.013373,-115.154661,36.009426,"Nevada","Clark County",3297,1692,1605,7.9,67.2,3.9,0,15.5,0.5,2617,84257,17023,46552,5269,3.5,4.5,43.5,21.4,24.8,2.4,7.9,85.3,5.1,0,0,0,9.6,20.6,1819,77,14.2,7.9,0.9,2.6,36.0113995,-115.1568985
"507",32003003414,-115.211066,36.238793,-115.207418,36.231831,"Nevada","Clark County",2389,1112,1277,23.3,57.3,13.5,0.7,1.7,0.2,1961,89167,16835,31483,3453,9.1,4.6,31.7,24.9,21.3,18.4,3.8,79.2,8.9,0,0,2.9,9.1,20.7,1033,70.9,23.3,5.8,0,6.6,36.235312,-115.209242
"508",32003002949,-115.238441,36.118195,-115.233893,36.114526,"Nevada","Clark County",3447,1928,1519,38.7,35.2,6.6,0,14.4,0,2551,65238,11098,27870,3670,8.9,10.7,15.5,32.3,27.8,11.4,12.9,72.5,19.9,2.2,4.2,0.7,0.5,20,2239,85.6,3.8,10.6,0,5.5,36.1163605,-115.236167
"509",32003003616,-115.163143,36.205794,-115.160784,36.202994,"Nevada","Clark County",4720,2250,2470,50.2,7.6,35.1,0.8,4.7,0,2406,33125,8864,13369,1884,24.2,34.5,7.7,42.7,13.1,14.3,22.1,88,6,3.2,0,2.9,0,24.4,1871,92.9,3.9,3.2,0,8.3,36.204394,-115.1619635
"510",32003005843,-115.319905,36.158972,-115.315743,36.152367,"Nevada","Clark County",2496,1174,1322,10.5,65.8,2.4,0,18.5,0,1757,74091,19166,36092,5085,10.3,16.7,57.1,13.1,29,0,0.9,85.3,4.2,0,0,0,10.5,26.8,939,83.1,7.6,9.4,0,7.1,36.1556695,-115.317824
"511",32003006201,-115.055297,36.199952,-115.052802,36.196225,"Nevada","Clark County",4302,2021,2281,51,28.1,17.5,0.2,1.4,0.2,2272,30757,8989,12813,1893,29.9,36.6,10.2,31.9,24.7,19.4,13.8,69.4,15.7,9.1,3.1,0.8,1.8,30.8,1590,79.5,11.2,9.3,0,16.2,36.1980885,-115.0540495
"512",32003005828,-115.285715,36.012166,-115.279917,36.010184,"Nevada","Clark County",9233,4123,5110,18.2,48.9,6.5,0.5,21.6,0.6,5955,85408,12498,33196,3203,3.9,0,38.7,23.8,29.6,4,3.9,86.7,2.7,1.8,0,0.4,8.4,26.6,4971,83.9,11.8,4.3,0,4,36.011175,-115.282816
"513",32003002810,-115.180633,36.043103,-115.17234,36.035391,"Nevada","Clark County",3556,1713,1843,25.4,39.9,20.3,1.4,9.7,0.8,2499,41075,8125,31145,5060,16.3,24.9,28.1,23.2,34.8,6.9,6.9,84.2,5.7,2.8,6.4,0.4,0.4,18.6,2161,88.5,5.5,6,0,7.2,36.039247,-115.1764865
"514",32003000106,-115.213548,36.173009,-115.205972,36.17007,"Nevada","Clark County",4158,2283,1875,36.4,39.9,10.3,0,5.7,4.9,2651,25278,11726,16514,2772,31,34.5,18.3,28.8,38.1,6.8,8,80.5,4.2,4.8,3.8,6.1,0.7,27.4,1276,91.5,4.2,4.3,0,13.1,36.1715395,-115.20976
